ID,NOME_INTEGRADOR,NOME_FANTASIA,RAZAO_SOCIAL,CNPJ,TELEFONE,CIDADE,ESTADO,nome_rca
31897,KLEBESON R. DA COSTA RODRIGUES Klebeson Roberto da Costa Rodrigues,Knk Engenharia Solar e Servicos,KLEBESON R. DA COSTA RODRIGUES,49.705.715/0001-39,(91) 98762-5149,Belém,Pará,GILLIARD MATIAS
31900,R. E. DA SILVA DE JESUS ENERGIA SOLAR Gedielson José Nascimento de Jesus,Vitalis Energia Solar,R. E. DA SILVA DE JESUS ENERGIA SOLAR,15.827.565/0001-14,(91) 98537-2996,Santa Izabel do Pará,Pará,GILLIARD MATIAS
31903,CREDSON CORREA TAVARES 92992162883,Tavyon Engenharia,CREDSON CORREA TAVARES,66.279.380/0001-53,(92) 99216-2883,Oriximiná,Pará,
31915,V F DOS REIS COMERCIO LTDA TIAGO,V F Comercio,V F DOS REIS COMERCIO LTDA,65.441.666/0001-20,(94) 99134-3769,Marabá,Pará,
31922,K. MIRANDA DA SILVA SENA Kelle Silva,Ksol,K. MIRANDA DA SILVA SENA,44.342.777/0001-00,(91) 98194-8958,Ananindeua,Pará,
31935,ALESSANDRO DE OLIVEIRA BERNARDO 04815683280 ALESSANDRO DE OLIVEIRA BERNARDO,BERNARDOSSOLAR,ALESSANDRO DE OLIVEIRA BERNARDO 04815683280,34.659.414/0001-49,(94) 98425-5316,Marabá,Pará,
31939,J L RODRIGUES DA SILVA LENILDO,Lenildo Eletronica,J L RODRIGUES DA SILVA,12.735.211/0001-51,(93) 99152-1219,Altamira,Pará,
31944,49.790.555 GREICY KELLY DE MELO SILVA Greicy,Energia,49.790.555 GREICY KELLY DE MELO SILVA,49.790.555/0001-73,(91) 98265-3504,Belém,Pará,RAMON BATISTA
31946,66.621.171 RIVALDO CARNEIRO FERREIRA Rivaldo carneiro ferreira,Rivaldo,66.621.171 RIVALDO CARNEIRO FERREIRA,66.621.171/0001-46,(91) 99254-5179,Abaetetuba,Pará,ADEMAR LUCIO
31953,52.029.636 JOAQUIM PRESTES DOS SANTOS NETO Joaquim Prestes dos Santos neto,Invictus UpGrade Energia Solar,52.029.636 JOAQUIM PRESTES DOS SANTOS NETO,52.029.636/0001-60,(91) 84553-019,Ananindeua,Pará,CLAUDETH SANTOS
31955,MACIEL DA CRUZ OLIVEIRA 01788333209 Maciel,SolartechSolutions,MACIEL DA CRUZ OLIVEIRA 01788333209,44.645.409/0001-30,(94) 98411-0714,Floresta do Araguaia,Pará,
31960,60.659.021 NATALIA QUINTANA DE CASTRO José Robert Gomes Martins,AmazonEnergy,60.659.021 NATALIA QUINTANA DE CASTRO,60.659.021/0001-45,(91) 98494-0144,Belém,Pará,GILLIARD MATIAS
31962,RODAGEM RODAS AUTOCENTER LTDA Marcos Rodrigues Campos,Rodagem Rodas,RODAGEM RODAS AUTOCENTER LTDA,22.268.269/0001-96,(93) 99200-1659,Santarém,Pará,
31965,61.308.663 EMILLY GONZAGA DUARTE Emilly Duarte,SpeedEnergy,61.308.663 EMILLY GONZAGA DUARTE,61.308.663/0001-62,(91) 98054-5526,Belém,Pará,
31967,54.337.640 ANDERSON RODRIGUES DE ALMEIDA Anderson Almeida,ARSOLARENERGIA,54.337.640 ANDERSON RODRIGUES DE ALMEIDA,54.337.640/0001-10,(91) 98478-5938,Ananindeua,Pará,
31971,34.887.525 DIELLE DE ALENCAR PINHO Lucas Lisboa Pinho,GrupoLisboaEnergia,34.887.525 DIELLE DE ALENCAR PINHO,34.887.525/0001-02,(91) 99987-2121,Belém,Pará,ADEMAR LUCIO
31997,64.398.929 VICTOR BARROS TAVARES Victor Barros Tavares,Voltix,64.398.929 VICTOR BARROS TAVARES,64.398.929/0001-01,(94) 99296-8655,Parauapebas,Pará,
32014,E M SOLUTIONS LTDA Fabio Malcher,Lumen,E M SOLUTIONS LTDA,38.344.319/0001-07,(85) 99697-9079,Ananindeua,Pará,
32015,65.807.145 LANA MATOS LIMA LANA,65.807.145 LANA MATOS LIMA,65.807.145 LANA MATOS LIMA,65.807.145/0001-44,(91) 82393-777,Belém,Pará,RAPHAELA OLIVEIRA
32021,66.315.021 LUIZ FELIPE AZEVEDO JACOB Felipe jacob,EngTéc,66.315.021 LUIZ FELIPE AZEVEDO JACOB,66.315.021/0001-04,(91) 98708-6435,Belém,Pará,
32039,21.973.464 FELIPE RIBEIRO NUNES Felipe Ribeiro Nunes,ParáSol,21.973.464 FELIPE RIBEIRO NUNES,21.973.464/0001-54,(21) 96560-3951,Belém,Pará,JAMES PINTO
32040,DINAMICA ENERGETICA LTDA BRUNO,Din Energia,DINAMICA ENERGETICA LTDA,32.668.251/0002-16,(86) 95670-964,Xinguara,Pará,DAYANA OLIVEIRA
32042,61.608.427 JANDSON ALFAIA BORGES jandson alfaia borges,Magistral Energia Solar,61.608.427 JANDSON ALFAIA BORGES,61.608.427/0001-61,(91) 99297-2939,Belém,Pará,
32047,54.802.073 RAFAEL HENRIQUE SOUZA MIRANDA Fotopaiel,MIRANDA,54.802.073 RAFAEL HENRIQUE SOUZA MIRANDA,54.802.073/0001-26,(91) 98626-1774,Belém,Pará,
32049,43.094.289 WALFREDO NETO ARAUJO MESQUITA Wsolar Engenharia e Soluções,WsolarEngenhariaeSoluções,43.094.289 WALFREDO NETO ARAUJO MESQUITA,43.094.289/0001-68,(91) 98848-0352,Belém,Pará,
32053,CARLOS PEREIRA & PEREIRA LTDA Carlos Pereira,InovarPereira,CARLOS PEREIRA & PEREIRA LTDA,01.600.408/0001-67,(91) 98438-2310,Belém,Pará,
32061,AMAZON ENERGY LTDA Alan Maciel,Amazon Energy,AMAZON ENERGY LTDA,34.896.985/0001-05,(91) 40420-100,Ananindeua,Pará,
32070,49.186.970 FLAVIO MOURA DE FRANCA FLAVIO MOURA,FLAVIO MOURA ENERGIA SOLAR,49.186.970 FLAVIO MOURA DE FRANCA,49.186.970/0001-12,(94) 99131-1232,Redenção,Pará,ISMAEL CARVALHO
32073,67.283.204 JOAO RIBEIRO OLIVEIRA João Ribeiro Oliveira,Energytec,67.283.204 JOAO RIBEIRO OLIVEIRA,67.283.204/0001-58,(94) 99181-1506,Breu Branco,Pará,
32075,A S PESSOA SERVICOS LTDA ALEXANDRE SANTANA PESSOA,Solarize Energia Solar,A S PESSOA SERVICOS LTDA,53.099.423/0001-77,(91) 99161-5952,Castanhal,Pará,
32076,66.476.251 MARCOS FERREIRA DA NATIVIDADE Marcos Ferreira,MARCOS FERREIRA DA NATIVIDADE,66.476.251 MARCOS FERREIRA DA NATIVIDADE,66.476.251/0001-55,(91) 98265-0081,Ananindeua,Pará,
32080,PORTO BELO COMERCIO DE PESCADOS LTDA HENRIQUE,PORTO BELO COMERCIO DE PESCADOS LTDA,PORTO BELO COMERCIO DE PESCADOS LTDA,41.832.531/0001-28,(91) 81354-849,Ananindeua,Pará,
32081,MR SERVICOS ENERGIA SOLAR LTDA HENRIQUE,MR SERVICOS ENERGIA SOLAR LTDA,MR SERVICOS ENERGIA SOLAR LTDA,58.254.395/0001-39,(91) 81354-849,Ananindeua,Pará,RAPHAELA OLIVEIRA
32083,67.094.638 JOAO PEDRO ARAUJO JARDIM João Pedro,JPSOLAR,67.094.638 JOAO PEDRO ARAUJO JARDIM,67.094.638/0001-00,(94) 98432-8263,São Geraldo do Araguaia,Pará,
32084,53.214.621 ANA PAULA BORGES ARANHA OSCAR,53.214.621 ANA PAULA BORGES ARANHA,53.214.621 ANA PAULA BORGES ARANHA,53.214.621/0001-34,(91) 85721-717,Belém,Pará,RAPHAELA OLIVEIRA
32086,39.311.602 WAXEL DA SILVA LIFSCHIITZ OSCAR,39.311.602 WAXEL DA SILVA LIFSCHIITZ,39.311.602 WAXEL DA SILVA LIFSCHIITZ,39.311.602/0001-03,(91) 85721-717,Belém,Pará,RAPHAELA OLIVEIRA
32094,66.976.377 YSADORA MARIA BORGES SA YSADORA SÁ,-,66.976.377 YSADORA MARIA BORGES SA,66.976.377/0001-99,(94) 99237-0943,Canaã dos Carajás,Pará,
32095,IMPULSO SOLAR LTDA ROBSON OLIVEIRA,Impulso Solar,IMPULSO SOLAR LTDA,46.880.959/0001-60,(91) 99105-6412,Paragominas,Pará,
32111,M A B LEAL CERAMICA LTDA M A B LEAL CERAMICA LTDA,Ceramica Brasilia,M A B LEAL CERAMICA LTDA,21.975.916/0001-37,(91) 85721-717,Benevides,Pará,RAPHAELA OLIVEIRA
32112,ALTERNATIVA SOLAR COMERCIO E SERVICOS LTDA TASSIA,Alternativa Solar,ALTERNATIVA SOLAR COMERCIO E SERVICOS LTDA,51.429.987/0001-03,(91) 91704-931,Paragominas,Pará,
32115,ECO DELIVERY LTDA OSCAR,Eco Delivery Belem,ECO DELIVERY LTDA,40.067.536/0001-49,(91) 85721-717,Belém,Pará,RAPHAELA OLIVEIRA
32116,60.129.009 WESLLEY SOARES LIMA Weslley,EsolEnergy,60.129.009 WESLLEY SOARES LIMA,60.129.009/0001-29,(94) 98185-4361,Parauapebas,Pará,
32120,TEX POWER LTDA JOAO PEREIRA CANDIDO,Tex Power,TEX POWER LTDA,02.601.252/0001-00,(94) 99305-1200,Tucuruí,Pará,
32130,A. V. ROCHA - INSTALACAO SOLAR E COMERCIO Adriano,Sol Para,A. V. ROCHA - INSTALACAO SOLAR E COMERCIO,67.023.777/0001-42,(93) 91960-728,Altamira,Pará,ANDRE LUIZ
32148,CAMBORIU EMPREENDIMENTOS IMOBILIARIOS SPE LTDA. Oscar,Camboriu,CAMBORIU EMPREENDIMENTOS IMOBILIARIOS SPE LTDA.,43.092.012/0001-04,(91) 85721-717,Benevides,Pará,RAPHAELA OLIVEIRA
32150,HG ALADDIN COMUNICACAO AGENCIA E ELETRONICA LTDA HENIO SOUSA,Aguia 07,HG ALADDIN COMUNICACAO AGENCIA E ELETRONICA LTDA,52.215.549/0001-05,(91) 98086-2133,Belém,Pará,
32155,58.615.269 VICTOR RODRIGO SOBRAL SARAIVA Victor Saraiva,saraivaSolar,58.615.269 VICTOR RODRIGO SOBRAL SARAIVA,58.615.269/0001-62,(91) 98897-5250,Ananindeua,Pará,
32179,TECNYBBLE COMERCIO E SERVICOS LTDA Maria Miranda,Tecnybble,TECNYBBLE COMERCIO E SERVICOS LTDA,52.747.349/0001-95,(93) 98409-3082,Ananindeua,Pará,
32182,MASTERS MIDIA LTDA Wellyngthonz Andrade,Masters Midia,MASTERS MIDIA LTDA,52.525.175/0001-16,(94) 98420-2056,São Domingos do Araguaia,Pará,MARCELO MOREIRA
32188,IC TECNOLOGIA LTDA ROBSON SEPTIMIO DE CAMPOS,IC Tecnologia,IC TECNOLOGIA LTDA,05.926.089/0001-35,(94) 99155-5599,Marabá,Pará,
32189,THIAGO WILLIAM UCHOA SALLES 00652122230 klayton souza,Continental Refrigeracao,THIAGO WILLIAM UCHOA SALLES 00652122230,46.650.986/0001-46,(91) 98205-8390,Ananindeua,Pará,
32192,63.099.633 FREDERICO DE SOUZA SHERRING 63.099.633 FREDERICO DE SOUZA SHERRING,FREDERICO DE SOUZA SHERRING,63.099.633 FREDERICO DE SOUZA SHERRING,63.099.633/0001-19,(91) 98098-7558,Belém,Pará,
32201,LIMPSOLAR E MANUTENCAO LTDA Kassio De Lima Santos,Limpsolar e Manutencao,LIMPSOLAR E MANUTENCAO LTDA,57.484.985/0001-95,(94) 98109-6840,Parauapebas,Pará,
32207,A GOMES NERY JUNIOR Caio Camilly,Camillymaquinas,A GOMES NERY JUNIOR,52.917.071/0001-57,(91) 98481-2780,São Miguel do Guamá,Pará,
32213,66.432.085 LORENA MONTEIRO SILVA LORENA MONTEIRO SILVA,66.432.085 Lorena Monteiro Silva,66.432.085 LORENA MONTEIRO SILVA,66.432.085/0001-95,(93) 99171-9896,Brasil Novo,Pará,
32224,J G NUNES COMERCIO E SERVICOS Marcos Silva,Sol Ennergy para Engenharia Solar,J G NUNES COMERCIO E SERVICOS,67.834.307/0001-69,(94) 99245-9697,Redenção,Pará,ISMAEL CARVALHO
32238,LOPES & LOPES COMERCIO E SERVICOS HIDRAULICOS LTDA Jesse Nazare Lopes,JL Servicos,LOPES & LOPES COMERCIO E SERVICOS HIDRAULICOS LTDA,28.565.020/0001-29,(91) 99222-2223,São Domingos do Capim,Pará,
32242,GRUPO GAMAM LTDA Gusttavo Matos,Grupo Gamam,GRUPO GAMAM LTDA,36.887.681/0001-07,(91) 99265-5684,Castanhal,Pará,
32249,ASA ENERGIA SOLAR E MONITORAMENTO LTDA Fernando de Assis Nobrega Sales,Asa Solar e Monitoramento,ASA ENERGIA SOLAR E MONITORAMENTO LTDA,53.590.449/0001-13,(91) 99405-624,Belém,Pará,CLAUDETH SANTOS
32254,PAULO T DA COSTA LTDA Paulo Tabosa da Costa,Eletro Paulo,PAULO T DA COSTA LTDA,11.765.761/0001-50,(91) 99128-4244,Santa Luzia do Pará,Pará,
32257,ELETROCARLOS LTDA Lucilene Rodrigues,Eletrocarlos,ELETROCARLOS LTDA,41.916.913/0001-30,(94) 99663-3275,Parauapebas,Pará,ADEMAR LUCIO
32258,ECO SOLAR IMPORTADORA LTDA ADSON ANDRADE OLIVEIRA,Eco Solar,ECO SOLAR IMPORTADORA LTDA,52.537.744/0001-43,(91) 99134-5493,Paragominas,Pará,ADEMAR LUCIO
32283,E C DA SILVA MENDES LTDA energy@2026,Livre Energia Solar,E C DA SILVA MENDES LTDA,41.276.761/0001-58,(94) 92523-426,Marabá,Pará,
32285,SOLAR ECO ENERGIA LTDA Arlindo,Solar Eco Energys,SOLAR ECO ENERGIA LTDA,55.628.943/0001-55,(94) 99113-5622,Marabá,Pará,RAMON BATISTA
32297,LAVE BEM + LTDA ROSIEL,REFRIMAR,LAVE BEM + LTDA,26.813.702/0001-88,(63) 99740-649,Pacajá,Pará,
32298,59.894.607 EDINALDO MONTEIRO DE SOUZA EDINALDO MONTEIRO DE SOUZA,EDINALDO MONTEIRO DE SOUZA,59.894.607 EDINALDO MONTEIRO DE SOUZA,59.894.607/0001-05,(91) 98172-5436,Barcarena,Pará,ROSALY RIBEIRO
32319,GPM TELECOMUNICACAO LTDA THAYNARA FERRERIRA,GPM Telecomunicacao,GPM TELECOMUNICACAO LTDA,15.356.383/0001-02,(91) 99104-0092,Paragominas,Pará,
32333,24.608.273 DANIEL DA SILVA SANTOS Gamaliel da silva sousa,Fortenergytecnologiasolar,24.608.273 DANIEL DA SILVA SANTOS,24.608.273/0001-81,(91) 98195-5779,Belém,Pará,
32334,68.085.508 WANDERSON RENAN CARVALHO LEAL Wanderson Renan Carvalho Leal,Solwatt,68.085.508 WANDERSON RENAN CARVALHO LEAL,68.085.508/0001-73,(93) 98409-3776,Placas,Pará,
32342,MSILVA ENGENHARIA E SERVICOS LTDA Aloisio de Jesus Neto,MSILVA ENGENHARIA E SERVICOS,MSILVA ENGENHARIA E SERVICOS LTDA,51.865.841/0001-00,(94) 98112-5160,Marabá,Pará,
32343,58.492.632 GUILHERME LOPES LEAL GUILHERME LOPES LEAL,58.492.632 GUILHERME LOPES LEAL,58.492.632 GUILHERME LOPES LEAL,58.492.632/0001-08,(94) 98402-1987,Marabá,Pará,
32344,49.815.918 EMERSON DOS SANTOS MARQUES Emerson dos Santos Marques,2mTech,49.815.918 EMERSON DOS SANTOS MARQUES,49.815.918/0001-88,(91) 99214-8364,Belém,Pará,
32356,SOLAR ENERGY SERVICOS LTDA Francisco Ferreira Fontinele,Solar Energy Engenharia,SOLAR ENERGY SERVICOS LTDA,53.642.571/0001-96,(94) 98445-6090,Marabá,Pará,
32361,A B DOS SANTOS ELETRICA E MANUTENCAO LTDA Felipe Quaresma,Eco Sol Energia Solar,A B DOS SANTOS ELETRICA E MANUTENCAO LTDA,61.596.076/0001-16,(91) 85405-750,Moju,Pará,
32367,RS SOLAR BUSINESS LTDA RAIMUNDO NONATO DO NASCIMENTO,RS Solar Business,RS SOLAR BUSINESS LTDA,51.212.515/0001-96,(94) 98442-2808,Marabá,Pará,
32369,67.699.851 VINICIUS KAUAN VIEIRA DO NASCIMENTO VINICIUS VIEIRA,SOLUZ,67.699.851 VINICIUS KAUAN VIEIRA DO NASCIMENTO,67.699.851/0001-45,(94) 98423-4108,Jacundá,Pará,
32372,58.732.737 GUSTAVO SANTOS SOUZA GUSTAVO SANTOS SOUZA,GUSTAVOSANTOSSOUZA,58.732.737 GUSTAVO SANTOS SOUZA,58.732.737/0001-89,(94) 99180-0942,Marabá,Pará,
32373,MG ELETRICA E REFRIGERACAO LTDA Miguel Junior Oliveira Santos,MGSolar,MG ELETRICA E REFRIGERACAO LTDA,52.735.015/0001-00,(94) 99126-3784,Parauapebas,Pará,
32376,67.789.323 LAWANDER GOMES DA SILVA MONTEIRO VANDER,LAWANDER GOMES DA SILVA MONTEIRO,67.789.323 LAWANDER GOMES DA SILVA MONTEIRO,67.789.323/0001-87,(91) 98147-3019,Castanhal,Pará,
32387,JM NEGOCIOS LTDA João Manoel de Oliveira,JM Negocios Solar,JM NEGOCIOS LTDA,61.065.861/0001-42,(93) 99239-1689,Itaituba,Pará,
32400,45.290.991 LUCAS CORTES SERRAO Lucas Cortês Serrão,GrupoCortezEngenharia,45.290.991 LUCAS CORTES SERRAO,45.290.991/0001-22,(94) 98424-0107,Marabá,Pará,
32402,W.F ELETRICON LTDA OSCAR,W. F. Eletricon,W.F ELETRICON LTDA,34.245.918/0001-12,(91) 85721-717,Ananindeua,Pará,RAPHAELA OLIVEIRA
32408,OLIVEIRA SEGURANCA E ENERGIA SOLAR LTDA Weberton Silva Oliveira,Segsat-Seguranca e Solar,OLIVEIRA SEGURANCA E ENERGIA SOLAR LTDA,40.253.092/0001-36,(93) 99184-7979,Mojuí dos Campos,Pará,
32415,C SIQUEIRA VILA NOVA Cezar Vila,#ERROR!,C SIQUEIRA VILA NOVA,55.340.552/0001-30,(91) 93967-258,Belém,Pará,ROSALY RIBEIRO
32417,ALMEIRIM SOLAR LTDA jenifer,Almeirim Solar e Financiamentos,ALMEIRIM SOLAR LTDA,68.250.953/0001-41,(93) 91796-018,Almeirim,Pará,
32428,ANAVILA MELO DA SILVA NILSON,Eco Solar,ANAVILA MELO DA SILVA,59.453.411/0001-85,(91) 92213-486,Altamira,Pará,
32452,65.458.735 MAILSON BORGES TELES Mailson Teles,SENGIM,65.458.735 MAILSON BORGES TELES,65.458.735/0001-09,(91) 98108-6999,Ananindeua,Pará,
32466,"INICIATIVA SOLAR ENGENHARIA, COMERCIO E SERVICOS DE SISTEMAS DE ENERGIA SOLAR FOTOVOLTAICA LTDA Raimundo Alves Pereira Neto",Grao Solar Energia,"INICIATIVA SOLAR ENGENHARIA, COMERCIO E SERVICOS DE SISTEMAS DE ENERGIA SOLAR FOTOVOLTAICA LTDA",33.576.675/0001-32,(91) 99241-6505,Ananindeua,Pará,
32468,64.405.600 JOSE ALAILTON SANTOS DOS SANTOS José alailton,J.ASoluções,64.405.600 JOSE ALAILTON SANTOS DOS SANTOS,64.405.600/0001-12,(91) 98038-9430,Ananindeua,Pará,
32470,MAZON ENERGIA LTDA herk rafael,Mazon Energia,MAZON ENERGIA LTDA,55.894.660/0001-55,(91) 98602-1900,Belém,Pará,
32484,64.410.085 NADYA DA SILVA CARNEIRO RONEY,gigavolts,64.410.085 NADYA DA SILVA CARNEIRO,64.410.085/0001-69,(63) 99293-7805,Parauapebas,Pará,
32489,68.507.658 BIANCA AIDA COSTA MELO MOREIRA Paulo Moreira,SolarSocial.,68.507.658 BIANCA AIDA COSTA MELO MOREIRA,68.507.658/0001-28,(91) 98527-2538,Belém,Pará,
32496,RPO SOLUCOES INTEGRADAS LTDA RENATO OLIVEIRA,Conerg & Conexao de Vendas,RPO SOLUCOES INTEGRADAS LTDA,66.195.067/0001-37,(91) 83454-824,Ananindeua,Pará,
32506,A H PASCOAL TELES LTDA ADRIANO HENRIQUE PASCOAL TELES,Biosolar Construcao,A H PASCOAL TELES LTDA,37.237.573/0001-43,(93) 98405-9915,Itaituba,Pará,
32514,34.782.951 RENAN DANILO SOUZA ASSUNCAO Renan Danilo Souza assunção,LYFE STAR SOLAR ENERGIA E MONITORAMENTO,34.782.951 RENAN DANILO SOUZA ASSUNCAO,34.782.951/0001-81,(91) 98173-0810,Belém,Pará,
32518,PB FARMA LTDA PB FARMA,FARMA,PB FARMA LTDA,26.644.730/0006-23,(91) 98497-5515,Ananindeua,Pará,
32531,MULTISEG DISTRIBUIDORA S/A MATHEUS FREIRE,Multiseg Distribuidora S/A,MULTISEG DISTRIBUIDORA S/A,13.554.884/0008-44,(66) 99020-213,Altamira,Pará,ANDRE LUIZ
32532,MULTISEG DISTRIBUIDORA S/A MATHEUS FREIRE,MULTSEG FILIAL,MULTISEG DISTRIBUIDORA S/A,13.554.884/0010-69,(66) 99020-213,Itaituba,Pará,ANDRE LUIZ
32555,EFATA MATERIAIS ELETRICOS LTDA Messias de Castro Junior,Efata Eletrica,EFATA MATERIAIS ELETRICOS LTDA,47.638.834/0001-90,(94) 99145-6303,São Félix do Xingu,Pará,GILLIARD MATIAS
32561,BRILHO SOLAR ENERGIA LIMPA LTDA Armando nascimento morais,Brisol Energia,BRILHO SOLAR ENERGIA LIMPA LTDA,58.984.146/0001-07,(91) 98116-5440,Paragominas,Pará,
32563,46.981.384 NICOLLE MOREIRA MAROTO LEITE JEFERSON,NICOLLE MOREIRA MAROTO LEITE,46.981.384 NICOLLE MOREIRA MAROTO LEITE,46.981.384/0001-71,(94) 99290-5337,Canaã dos Carajás,Pará,
32565,E C FERREIRA VIDRACARIA Elivelton Campos Ferreira,Vidracaria Ecf,E C FERREIRA VIDRACARIA,32.627.704/0001-85,(91) 98395-3660,Barcarena,Pará,
32579,MODELO SOLAR LTDA Mayara Farias,Modelo Solar,MODELO SOLAR LTDA,29.093.715/0001-18,(91) 99364-3270,Castanhal,Pará,
32589,57.780.945 RAFAEL DA SILVA CORREA Rafael Silva Correa,RR.SOLUÇOES,57.780.945 RAFAEL DA SILVA CORREA,57.780.945/0001-90,(91) 98430-1587,Belém,Pará,
32592,SL SOLAR LTDA Liliane Barroso,SL Solar,SL SOLAR LTDA,58.406.395/0001-07,(91) 98480-5055,Castanhal,Pará,
32594,57.854.347 EDMILSON SILVA DOS SANTOS Edmilson Silva dos santos,Edmilson Silva dos santos,57.854.347 EDMILSON SILVA DOS SANTOS,57.854.347/0001-19,(93) 99143-2763,Santarém,Pará,
32603,M DE ARAUJO marcio,Solar Araujo,M DE ARAUJO,37.426.280/0001-04,(91) 98614-1821,Castanhal,Pará,
32605,GAIA & LEAO EMPREENDIMENTOS LTDA Jefferson Gaia,J L Empreendimentos,GAIA & LEAO EMPREENDIMENTOS LTDA,24.146.358/0001-95,(91) 98490-1003,Cametá,Pará,
32606,TK SOLAR ENGENHARIA LTDA MRT ENERGIA SOLAR CASTANHAL,MRT Energia Solar Castanhal,TK SOLAR ENGENHARIA LTDA,68.596.562/0001-83,(91) 98205-8390,Belém,Pará,
32609,NORTINFRA SOLUCOES & ENGENHARIA LTDA Bruno,Nortinfra Solucoes & Engenharia Ltda,NORTINFRA SOLUCOES & ENGENHARIA LTDA,05.571.635/0001-62,(91) 87258-091,Castanhal,Pará,
32613,G DE S NASCIMENTO LTDA Arthur Fabio Magalhães Alves,Master Servicos,G DE S NASCIMENTO LTDA,07.136.726/0001-03,(93) 99117-7450,Santarém,Pará,
32619,J SOARES DA SILVA LTDA Jediael Soares da Silva,Diel Instalacoes,J SOARES DA SILVA LTDA,31.711.460/0001-51,(91) 98479-3811,Santo Antônio do Tauá,Pará,
32628,44.891.044 SANDRO GEOVANI DA CONCEICAO TAPAJOS GEOVANE,City Segurança e solar,44.891.044 SANDRO GEOVANI DA CONCEICAO TAPAJOS,44.891.044/0001-24,(93) 91242-908,Altamira,Pará,
32631,67.889.621 OZEAS ARAUJO FERREIRA OZEAS ARAUJO FERREIRA,otech,67.889.621 OZEAS ARAUJO FERREIRA,67.889.621/0001-49,(91) 98900-8559,Belém,Pará,
32675,"BPC ENERGIA, INFRAESTRUTURA E CARBONO LTDA BPC ENERGY TRANSITION",BPC Energy Transition,"BPC ENERGIA, INFRAESTRUTURA E CARBONO LTDA",14.811.273/0001-20,(81) 99012-555,Belém,Pará,
32682,21.894.195 JEFFERSON LAZARO LAMEIRA EZEQUIEL Jefferson Lázaro Lameira Ezequiel,Lux,21.894.195 JEFFERSON LAZARO LAMEIRA EZEQUIEL,21.894.195/0001-30,(91) 98949-5736,Belém,Pará,
32719,GIGA SERVICOS DE ENERGIA SOLAR LTDA GIGA SERVICOS DE ENERGIA SOLAR LTDA,Giga Energia Solar,GIGA SERVICOS DE ENERGIA SOLAR LTDA,42.988.866/0001-00,(94) 84387-751,Curionópolis,Pará,
32757,MC SOUSA SOLUCOES LTDA MAURO CESAR MORAES DE SOUSA,Rasec Energia,MC SOUSA SOLUCOES LTDA,59.428.030/0001-46,(91) 98113-6490,Belém,Pará,
32819,52.019.360 ALEF LOPES SILVA Alef Lopes Silva,Soldecaenergiasolar,52.019.360 ALEF LOPES SILVA,52.019.360/0001-39,(91) 98830-1187,Breves,Pará,
32820,SUNFINITY SOLUCAO EM ENERGIA RENOVAVEL LTDA PAULO MARINHO,Sunfinity,SUNFINITY SOLUCAO EM ENERGIA RENOVAVEL LTDA,41.897.933/0001-00,(94) 99165-4893,Marabá,Pará,
32922,CARLOS MIGUEL GONCALVES DE SOUZA 26759632249 Carlos Miguel Gonçalves de Souza,CARP ELETRÔNICA SERVIÇOS,CARLOS MIGUEL GONCALVES DE SOUZA 26759632249,32.329.157/0001-51,(96) 99178-8055,Breves,Pará,
32969,52.134.838 MARIA GORET MORAES DA SILVA BRUNO MARIA GORET MORAES DA SILVA BRUNO,52.134.838 MARIA GORET MORAES DA SILVA BRUNO,52.134.838 MARIA GORET MORAES DA SILVA BRUNO,52.134.838/0001-71,(91) 82454-659,Belém,Pará,
33055,RAIZ SOLAR R LTDA Antoniel Santos Farias,Raiz Solar R,RAIZ SOLAR R LTDA,68.392.730/0001-19,(93) 99166-6146,Santarém,Pará,
33084,HM TECH: COMERCIO E SERVICOS LTDA Matheus,HM Tech,HM TECH: COMERCIO E SERVICOS LTDA,47.322.639/0001-57,(91) 98422-4548,Ipixuna do Pará,Pará,
33265,C. B. SANTOS C. B. SANTOS,123 Solar Belem,C. B. SANTOS,08.103.718/0001-15,(91) 81214-660,Belém,Pará,
33283,ACAI TECNOLOGIAS LTDA manuelton,Acai Tecnologias,ACAI TECNOLOGIAS LTDA,04.103.417/0001-30,(94) 99245-0852,Parauapebas,Pará,
33284,TALISSON DE JESUS LEOCADIO Talisson de Jesus Leocadio,Tubarao Topsolar,TALISSON DE JESUS LEOCADIO,39.241.151/0001-77,(93) 99171-9677,Santarém,Pará,
33311,GABRIEL SILVA OLIVEIRA 03483865241 Rogerio Ferreira de araujo,Milesolar,GABRIEL SILVA OLIVEIRA 03483865241,26.838.606/0001-94,(94) 98119-2945,São Félix do Xingu,Pará,
33327,RGM SEGURANCA ELETRONICA LTDA REGINALDO ARAUJO,RGM Energia Solar,RGM SEGURANCA ELETRONICA LTDA,34.031.386/0001-10,(91) 98018-5353,Castanhal,Pará,MARCIO CAVALCANTE
33330,68.679.230 FABIO AUGUSTO SANTOS DE JESUS Fábio Augusto,TríadeEngenharia,68.679.230 FABIO AUGUSTO SANTOS DE JESUS,68.679.230/0001-62,(91) 98316-2770,Belém,Pará,
33337,M3 USINAS SERVICOS ELETRICOS LTDA ANDREZA VAZ,M3 Usinas,M3 USINAS SERVICOS ELETRICOS LTDA,53.364.788/0001-81,(91) 84222-324,Belém,Pará,
